row_index,question,llm_sql_first,llm_sql_runs_json,llm_answer_first,llm_assumptions_first,gt_status,gt_ms,gt_error,run1_status,run1_ms,run1_error,run2_status,run2_ms,run2_error,run3_status,run3_ms,run3_error,deterministic,pred_rows_last_run,results_equal_exact,rowcount_delta_pred_minus_gt,column_overlap_ratio,nct_precision,nct_recall,nct_f1,nct_jaccard,sql_token_jaccard_vs_gt
10,List Small Cell Lung trials requiring a biomarker other than PD‑L1 for inclusion.,/* LLM disabled: placeholder for: List Small Cell Lung trials requiring a biomarker other than PD‑L1 for inclusion */ SELECT 1;,"[""/* LLM disabled: placeholder for: List Small Cell Lung trials requiring a biomarker other than PD‑L1 for inclusion */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Small Cell Lung trials requiring a biomarker other than PD‑L1 for inclusion */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Small Cell Lung trials requiring a biomarker other than PD‑L1 for inclusion */ SELECT 1;""]",LLM not configured.,,ok,8.684400003403425,,ok,2.818300010403618,,ok,5.353499989723787,,ok,3.648999991128221,,True,1,False,-13,0.0,,,,,0.125
11,Show Prostate CTLA-4 trials conducted in 2018 or later.,/* LLM disabled: placeholder for: Show Prostate CTLA-4 trials conducted in 2018 or later. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Prostate CTLA-4 trials conducted in 2018 or later. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Prostate CTLA-4 trials conducted in 2018 or later. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Prostate CTLA-4 trials conducted in 2018 or later. */ SELECT 1;""]",LLM not configured.,,ok,4.703799990238622,,ok,2.6320999895688146,,ok,5.145999981323257,,ok,3.126900002826005,,True,1,False,0,0.0,,,,,0.14285714285714285
12,Show Prostate trials with at least 2 prior lines of therapy that used combination treatment.,/* LLM disabled: placeholder for: Show Prostate trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Prostate trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Prostate trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Prostate trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;""]",LLM not configured.,,ok,5.223500018473715,,ok,3.715300001204014,,ok,2.510699996491894,,ok,5.851299996720627,,True,1,False,-1,0.0,,,,,0.07142857142857142
13,List Prostate trials requiring a biomarker other than PD‑L1 for inclusion.,/* LLM disabled: placeholder for: List Prostate trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;,"[""/* LLM disabled: placeholder for: List Prostate trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Prostate trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Prostate trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;""]",LLM not configured.,,ok,4.093199997441843,,ok,3.0128000071272254,,ok,4.577799991238862,,ok,5.932600004598498,,True,1,False,-2,0.0,,,,,0.06666666666666667
14,List Breast trials requiring a biomarker other than PD‑L1 for inclusion.,/* LLM disabled: placeholder for: List Breast trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;,"[""/* LLM disabled: placeholder for: List Breast trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Breast trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Breast trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;""]",LLM not configured.,,ok,4.605899972375482,,ok,2.9283000039868057,,ok,4.091699986020103,,ok,3.2583000138401985,,True,1,False,-7,0.0,,,,,0.06666666666666667
15,List CTLA-4 trials that reported composite or co-primary endpoints.,/* LLM disabled: placeholder for: List CTLA-4 trials that reported composite or co-primary endpoints. */ SELECT 1;,"[""/* LLM disabled: placeholder for: List CTLA-4 trials that reported composite or co-primary endpoints. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List CTLA-4 trials that reported composite or co-primary endpoints. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List CTLA-4 trials that reported composite or co-primary endpoints. */ SELECT 1;""]",LLM not configured.,,ok,4.494799999520183,,ok,4.722000012407079,,ok,3.8265000039245933,,ok,3.154800011543557,,True,1,False,-1,0.0,,,,,0.16666666666666666
16,Show Melanoma studies included in the meta‑analysis that used CTLA-4 agents.,/* LLM disabled: placeholder for: Show Melanoma studies included in the meta‑analysis that used CTLA-4 agents. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Melanoma studies included in the meta‑analysis that used CTLA-4 agents. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma studies included in the meta‑analysis that used CTLA-4 agents. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma studies included in the meta‑analysis that used CTLA-4 agents. */ SELECT 1;""]",LLM not configured.,,ok,5.643800017423928,,ok,3.089600009843707,,ok,5.33529999665916,,ok,3.1565999961458147,,True,1,False,-3,0.0,,,,,0.12121212121212122
17,Which Small Cell Lung phase 3 trials compared ICI to Chemo?,/* LLM disabled: placeholder for: Which Small Cell Lung phase 3 trials compared ICI to Chemo? */ SELECT 1;,"[""/* LLM disabled: placeholder for: Which Small Cell Lung phase 3 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung phase 3 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung phase 3 trials compared ICI to Chemo? */ SELECT 1;""]",LLM not configured.,,ok,5.581400007940829,,ok,2.7709999994840473,,ok,3.7693999765906483,,ok,3.5524000122677535,,True,1,False,-7,0.0,,,,,0.22580645161290322
18,List Renal cell trials requiring a biomarker other than PD‑L1 for inclusion.,/* LLM disabled: placeholder for: List Renal cell trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;,"[""/* LLM disabled: placeholder for: List Renal cell trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Renal cell trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Renal cell trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;""]",LLM not configured.,,ok,5.09970000712201,,ok,3.3631999976933002,,ok,4.3187999981455505,,ok,3.4903000050690025,,True,1,False,-13,0.0,,,,,0.0967741935483871
19,Show Non-Small Cell Lung trials using PD1 where PD‑L1 positivity was an inclusion criterion.,/* LLM disabled: placeholder for: Show Non-Small Cell Lung trials using PD1 where PD‑L1 positivity was an inclusio */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Non-Small Cell Lung trials using PD1 where PD‑L1 positivity was an inclusio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Non-Small Cell Lung trials using PD1 where PD‑L1 positivity was an inclusio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Non-Small Cell Lung trials using PD1 where PD‑L1 positivity was an inclusio */ SELECT 1;""]",LLM not configured.,,ok,4.95010000304319,,ok,5.521700019016862,,ok,5.3635000076610595,,ok,3.267699998104945,,True,1,False,-9,0.0,,,,,0.2
20,Find Phase 2 Pembrolizumab trials in Melanoma that were original publication publications.,/* LLM disabled: placeholder for: Find Phase 2 Pembrolizumab trials in Melanoma that were original publication pub */ SELECT 1;,"[""/* LLM disabled: placeholder for: Find Phase 2 Pembrolizumab trials in Melanoma that were original publication pub */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Phase 2 Pembrolizumab trials in Melanoma that were original publication pub */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Phase 2 Pembrolizumab trials in Melanoma that were original publication pub */ SELECT 1;""]",LLM not configured.,,ok,5.699500004993752,,ok,3.0106999911367893,,ok,4.6279999951366335,,ok,3.7734000070486218,,True,1,False,-3,0.0,,,,,0.23333333333333334
21,Find Melanoma trials with minimum follow‑up and show months by arm.,/* LLM disabled: placeholder for: Find Melanoma trials with minimum follow‑up and show months by arm. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Find Melanoma trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Melanoma trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Melanoma trials with minimum follow‑up and show months by arm. */ SELECT 1;""]",LLM not configured.,,ok,5.813099996885285,,ok,2.907400019466877,,ok,5.3087999986018986,,ok,3.207899979315698,,True,1,False,-3,0.0,,,,,0.13333333333333333
22,Show Pancreatic trials that used ICI+Vaccine combinations.,/* LLM disabled: placeholder for: Show Pancreatic trials that used ICI+Vaccine combinations. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Pancreatic trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Pancreatic trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Pancreatic trials that used ICI+Vaccine combinations. */ SELECT 1;""]",LLM not configured.,,ok,3.7361999857239425,,ok,3.4814999962691218,,ok,3.210800001397729,,ok,3.180600004270673,,True,1,False,0,0.0,,,,,0.14814814814814814
23,"Which Phase 2 CTLA-4 combination trials in Pancreatic should I review, and what were their regimens?","/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Pancreatic should I review, and what  */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Pancreatic should I review, and what  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Pancreatic should I review, and what  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Pancreatic should I review, and what  */ SELECT 1;""]",LLM not configured.,,ok,4.196199995931238,,ok,6.311000004643574,,ok,3.508200024953112,,ok,4.480300005525351,,True,1,False,0,0.0,,,,,0.23529411764705882
24,Find Phase 2 Atezolizumab trials in Non-Small Cell Lung that were original publication publications.,/* LLM disabled: placeholder for: Find Phase 2 Atezolizumab trials in Non-Small Cell Lung that were original publi */ SELECT 1;,"[""/* LLM disabled: placeholder for: Find Phase 2 Atezolizumab trials in Non-Small Cell Lung that were original publi */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Phase 2 Atezolizumab trials in Non-Small Cell Lung that were original publi */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Phase 2 Atezolizumab trials in Non-Small Cell Lung that were original publi */ SELECT 1;""]",LLM not configured.,,ok,5.052399996202439,,ok,5.22859999909997,,ok,3.673500003060326,,ok,3.539400000590831,,True,1,False,0,0.0,,,,,0.2727272727272727
